hip_flexion_angle,knee_flexion_angle,ankle_rotation_angle,angular_velocity,linear_acceleration,ground_reaction_force,postural_instability_index,biomechanical_deviation_score,fatigue_level,injury_risk
50.42422429595377,51.66904141528002,-13.739100636704158,4.5298447782465425,13.302683021321393,624.4919765297191,0.13247065634192656,0.24134970383749987,0.47321318688439873,0
72.4756431632238,98.15342766631554,35.985001111854515,2.724900620656283,13.445780169572586,1466.2026055871893,0.5469155137931242,0.0785362427927987,0.6177269240617943,0
63.194501864211574,139.85859571056503,-43.035894290205945,0.8759426017047724,4.529579343791765,2179.233984001025,0.5462476001308509,0.3564047358496647,0.45632592382239856,0
49.12291401980419,34.07351743029586,14.74107175580302,4.81067913366259,3.526906934052284,3073.8047419919862,0.08947312281038722,0.7476518245649778,0.8940913692578455,1
81.18528947223794,113.69043206962078,41.705499079219535,2.071670785259883,6.2284291837868455,2500.782342376042,0.41798408550691357,0.5506905446947946,0.49786918051431917,0
33.94938606520418,65.68188088470609,5.415136511565777,2.8802178377959446,3.683920619184216,1806.1889701992543,0.853284798567202,0.8167933695743474,0.8418087090288189,0
49.21446485352182,140.92754344518363,39.31402158297827,4.269941357720459,10.118519265046384,3359.3603431824135,0.8561536219946603,0.959592147609234,0.8013520582702486,1
56.63618432936917,146.52698941984414,-40.29679086425786,2.328508864317916,12.408363799769454,2657.7356017274956,0.099237664919681,0.792662476751617,0.41050482134835653,0
65.6069984217036,143.31197869361208,-7.308601283325473,0.8112211088069359,10.129072750577134,3290.49560858765,0.09072088274783086,0.6038030788437534,0.23008449185747504,0
98.51759613930136,86.90570599889566,-21.585798813415394,2.556565758570475,12.382821664015307,2082.763919816497,0.2626954770019353,0.4933415880523805,0.406082132559771,0
39.96737821583598,133.44511811871763,20.773886848265676,5.694467204818669,6.015183216891364,1276.7128243794186,0.8747660625539935,0.04006908634826667,0.8262173757752201,0
71.42344384136116,131.34592782420845,43.31673814475221,4.02953918514207,2.429122863562027,658.480059094166,0.12890258507349894,0.9843219788140413,0.22763253581939236,0
79.24145688620425,68.29205678919067,-21.9122943800177,4.193135317669638,11.095469116224123,2678.2545544515515,0.7199968026274463,0.3834811225750425,0.5244363458577493,0
24.645041271999773,129.46985689808128,13.875714132666701,3.977551845007019,5.471070126609153,863.9089940166024,0.10116561961310322,0.1522282139168668,0.8060967479607475,0
80.75448519014384,34.440916165859115,-27.17121305162339,1.5944567642769023,10.101935295914075,1408.3253848159015,0.6231378537478254,0.6667088553964567,0.3534774751283788,0
37.05241236872915,101.55238541784637,5.879722911444894,2.8008362525625405,4.132594735528309,2097.4127236516924,0.3560672991191448,0.28428828909545933,0.6422096370026974,0
26.50515929852795,57.60106047452437,-3.2460761980497423,4.630168890998251,1.3103215586194228,2193.249763339243,0.788913962965867,0.5857782709310476,0.24563157404881453,0
114.88855372533332,44.468026293273454,42.480479666838335,1.0575509365423752,14.889468752767675,2301.749590961408,0.2336904488253636,0.5867679078445912,0.10927944536815992,0
116.56320330745594,39.2343841955051,9.767454542681989,2.028190268493417,2.4274024681659294,998.7659910491019,0.6392018293899598,0.44572982090286917,0.7943842250928563,0
100.83973481164611,113.55465310537677,-13.544426512186309,2.0197550965621947,14.827472810055868,1639.2122144649463,0.23568253457588495,0.8361186155450426,0.09896862340870682,0
50.46137691733707,70.78499565216794,-34.731379360085995,2.876104101769783,14.661470995240064,2351.5826813509,0.7136602831121538,0.26496706155544303,0.2713813950795846,0
29.767211400638388,116.97201258345137,-31.387785413855887,5.892028075182018,11.927889748229791,3409.456593901354,0.8736780345607488,0.44863259161773417,0.8551094219974401,0
88.42330265121569,37.842760895873084,-24.72147630438884,0.8712640067610207,9.925402135021764,2682.893413099066,0.12680179912676004,0.5376921285909715,0.3464692870786672,0
64.01524937396013,67.83484053967324,-22.41300047937318,3.3528554690932726,8.709325048741162,3267.8112712818734,0.8665956885955035,0.6636247207672996,0.9730453495141611,1
32.20382348447788,94.73895508504046,31.555445205702398,1.4865057510671575,13.004913026129737,2786.636174942531,0.5935752544142979,0.7839718505055895,0.9797343347738597,1
69.51769101112703,124.88677978067562,5.5100509454272455,5.838720999753592,4.41264887213037,2275.1509066772014,0.12711049086702397,0.39480728287825606,0.2682760204535567,0
23.43885211152184,68.25030035184838,2.105182023692983,1.123169276001053,7.068450066024668,1076.0701074090337,0.427541855359712,0.646046944096596,0.04097822224989045,0
110.9320402078782,105.1069651724411,-34.67080153177043,2.719805512988752,9.328910543560879,2500.056955677539,0.1608602934850979,0.15061095306851913,0.7050632842053791,0
45.877998160001695,136.31732978834248,32.412572401449154,4.558367416590334,6.226738090455417,2370.138697879721,0.7003478888665695,0.9326481005424786,0.4509865026483437,0
86.2522284353982,103.90358258187655,20.053287288763528,4.375049354150949,6.4695481659449925,2307.407511371799,0.7588681344179496,0.38305880642100354,0.10075284395957629,0
51.1711076089411,57.95513697043605,-38.90984742899985,2.8250075029166273,5.0212415457810575,1969.3576039647223,0.10579652027279896,0.7295214219764384,0.7075228189780428,0
72.00680211778108,32.928093786784565,18.705158750679182,2.4058829237399504,8.507054068599587,2085.969811967827,0.5061398526946443,0.020341081882177647,0.031174909111921223,0
74.67102793432797,134.4118648681116,3.918439560838145,2.686868082040788,12.773560467425229,1503.3275813543123,0.8146250560259172,0.205187142904807,0.8701966904922421,0
38.485445552552704,32.55232930204646,-37.64471888278996,1.953519447372516,3.1027728322940615,2057.9380779269095,0.9361630415509965,0.487082544323578,0.13865252911330372,0
116.95846277645586,134.96420072210393,-3.752942262420916,1.629331162887399,14.023052277426277,1092.6677170354346,0.51351786674177,0.8782524677323466,0.127311878746725,0
97.51328233611146,93.47245608326544,-1.377334158295774,3.1567183365738947,10.367406040848621,2915.52319208113,0.950279223611407,0.5272551499506771,0.17567229796858452,0
113.9498941564189,142.68812382154755,-30.08029138530518,1.9769356583718403,12.36677086893245,1057.3308640961234,0.5356889704560298,0.929870482293879,0.9602663584920665,0
109.48273504276489,125.85398829283984,40.112833230025416,2.0810391569348754,8.387241320187174,754.8988696683992,0.39419049459990796,0.48379689658279634,0.693169360253846,0
79.78999788110852,149.7520932640005,31.49778343325957,4.112158349110064,11.714798851218546,1808.7380790714722,0.8482031285528955,0.49044909673594994,0.8013715354636367,0
112.18742350231169,72.08541785420522,15.212010359619747,5.826955324349407,0.3413859203580614,2474.9223185181854,0.49298271045808906,0.11974678850053189,0.397634985732753,0
28.84925020519195,122.06259467173523,-3.393399509945354,3.820004603076563,12.293868329215075,1813.1504748006241,0.47190251056452304,0.8026562441522198,0.33631272750495556,0
39.59828624191452,78.23170963310906,-7.941101257394237,0.9233870688573145,0.6980690003719611,1330.2623958539257,0.4903124894098283,0.2469654124670625,0.23448400678316994,0
24.522728891053806,87.58507443646906,13.587612043585878,0.9157098761973683,13.359709307806652,2174.513551671322,0.8467850018697454,0.8996124893723151,0.48064802831240894,0
52.53303307632643,105.30065558620441,4.0888682466214945,5.732827714650613,14.880244933855785,1541.0070062365999,0.8319415416880521,0.9108242203303961,0.5518287335341685,0
58.8677289689482,134.84125370236063,-39.39542047063029,2.135099346690335,4.481605186433989,3298.6030703798992,0.4035199924402112,0.9433101118741497,0.6317748436527554,1
47.13490317738959,148.09001630391543,1.1252383893298514,1.006368423453615,3.233746488658326,3267.9354188107163,0.333299859870525,0.52023048910309,0.2571185039986945,0
102.87375091519293,122.19280966374218,27.57632555095556,3.7947452293270985,11.503914121484806,2007.1154599162865,0.4919280240391293,0.6770937847836443,0.9486540809029906,0
55.67533266935893,80.13201386008005,-3.6684110162737724,3.9300682805964637,3.870092479711773,1483.6519820547755,0.572772509737109,0.7785158800616635,0.16975849820713584,0
48.093450968738075,80.56284027324841,-40.323908020115844,4.066776510652785,12.996879509265831,2711.3972418699173,0.23833721062799695,0.1310146186504656,0.9656531747664123,0
74.26960831582485,118.50987619066697,25.765037944562977,1.9707111532164772,1.632354623146403,610.1388304491999,0.7939550847155906,0.6009571949974972,0.014856122507503788,0
34.092422497476264,58.65325749219628,-26.877259607762305,0.5831087631796127,1.9767324260524382,1924.3070181309538,0.4864827657324229,0.03429790130331167,0.4811256918168456,0
100.21969807540397,43.25689357576736,-21.72412486007651,5.807584531999595,14.689358170999173,1508.9701828110005,0.3340455484199596,0.4975660833887259,0.3333678381165628,0
27.45506436797708,72.55465891689317,-30.176428191093372,1.8799117513010637,10.140199584223069,3261.607655307664,0.10682099296399061,0.1548426816202274,0.4491234139302508,0
118.68869366005173,64.4686789984898,-15.28064416156522,4.218144584289011,12.718619643991397,536.0090818180477,0.23884516040360693,0.1829229259620847,0.570664578980789,0
97.22447692966574,65.55697445471881,23.10763551197715,4.386464284332902,4.932507722537618,2158.4446271550473,0.9492811717559837,0.3650475666926015,0.43558915801270903,0
39.87156815341724,58.032930125989196,1.7447273553543639,3.8550407939371714,10.179607867857007,2721.990743199878,0.3050996868195266,0.432437166716503,0.41484685030159496,0
20.55221171236024,35.051182756363424,-26.56068532643587,2.220990668175065,8.954203226898098,1955.0539625721237,0.16885928936703531,0.6231724245321872,0.7327234154133065,0
101.54614284548342,32.144872168009655,34.00470703368367,1.9910293957023617,9.08693678983191,756.209090488165,0.4606727916549932,0.07442841843851566,0.6858762750864646,0
90.68573438476172,148.52668676832377,34.16236694563763,3.7871755548648673,10.269733647112052,3417.3841700837065,0.3070877433602487,0.5036917612374446,0.8332712820358479,1
92.90071680409874,81.33277604830349,33.352058254140616,5.2635259848643035,8.672851679623568,2054.0312941282937,0.035159250271194153,0.18262513025310112,0.24995898123949556,0
97.12703466859458,76.1191976591618,-23.508340975661465,5.7070355090786755,6.493029302609722,2342.5587329570344,0.32314521727941725,0.5739751750317419,0.6095285097540636,0
27.404465173409037,111.55767392316838,-4.388459023711071,1.082481924220667,4.211248146270147,1209.8293481225219,0.5441086239394686,0.6374046122611835,0.5851947853928539,0
55.84657285442726,56.1904665438077,43.649069052678755,1.3515573692874592,11.55186183060671,1950.4942553204114,0.5517123720199669,0.5567092565528539,0.36973781087268875,0
31.58690595251297,143.99534207402704,24.48112286789913,5.696049423306938,3.4714592070474746,1787.4484758749657,0.3565589211768887,0.7382955104783077,0.4860575419026809,0
106.31034258755935,124.36140172986624,-42.55493208969962,4.5509437558413595,10.416079161700772,724.6875260059512,0.44730275625260063,0.3356092442409013,0.31378214330572873,0
82.3298126827558,40.729320277471146,-39.131586786555715,5.356466036563752,3.5766590574749673,818.4810606424016,0.9655179182347664,0.7651065916331309,0.1418443976169852,0
53.08980248526492,80.1096930941914,-3.2461760868900527,1.6144794877443873,9.417419532321363,3012.4175588563235,0.3773484772303116,0.43276708170819367,0.21380121066273283,0
26.355835028602364,135.49419690745975,36.82981852754041,3.7317222911017103,11.231466180222531,1219.4598566197708,0.258226813259983,0.4841844983225968,0.10551364640120109,0
51.098232171566224,143.36784267496924,3.483161815744282,4.356267769296105,3.358836944707434,1084.8748144958918,0.24346704406676012,0.6481021272610714,0.6830695751901241,0
52.518332202674706,86.08818134998437,-0.19687427691388137,4.24061536995835,0.9931551828334934,2014.7343537504178,0.45776461270413416,0.01835838399922396,0.6607273931091515,0
92.96061783380641,103.60936670528493,-35.50736700390325,2.74483429976684,2.051508770613194,2806.241394087539,0.7595201487169441,0.6539942214202483,0.9506063715798728,1
83.75574713552132,50.04407353104902,14.110209425186461,0.5846719043021966,9.12935481233828,685.8395557369638,0.2059881841884732,0.6185851490721154,0.7296784136472413,0
108.72127425763266,148.9402351364372,28.989284454020293,3.706093312423447,12.75675145276346,2230.4237589147674,0.7092961271407681,0.3098471167532799,0.052045838756131446,0
67.22149251619493,57.80060416601321,-10.76219932431939,1.8920584654878483,0.770452636407823,857.6313285217201,0.021149823349416286,0.08579428489948948,0.8842451739289542,0
31.95942459383017,143.12781289621506,24.80506658327947,2.9763983537858967,11.03885375972053,609.3831524768553,0.418932977983946,0.09093544991304114,0.8626751629457258,0
91.3244787222995,107.95759787908422,41.80289885107304,5.766695582960995,5.185647824655776,658.2318564866522,0.7758650652027869,0.9232237469852286,0.4433203207726987,0
96.07850486168974,102.9284153854631,-26.661018678507983,2.6946942470333908,7.230072711800886,3002.492324625324,0.3387329557744314,0.6892793212258371,0.5858630505279215,0
76.12771975694963,91.52262132198103,2.0996668075267166,5.118908836654347,13.940007292698928,853.9174508841847,0.5637371014453995,0.1271026137707404,0.9760783324725189,0
97.0967179954561,57.68037740613104,-19.1575837723882,1.5369733316208811,5.046375420564098,635.4540932368759,0.2049792328259108,0.35672316930890635,0.5323043638481663,0
69.37955963643907,51.18336384066099,26.35689771304554,4.198532739137659,7.033520315698342,1813.6996614287368,0.7419953911261723,0.5924829939015964,0.9053218283760898,0
72.2732829381994,56.45834508842104,6.983402929304177,5.873538249414189,0.3038679799341485,3031.9804158260745,0.05227910326875962,0.8355717050906487,0.08303875781018644,0
62.75410183585496,52.37259145731054,12.112417579527339,1.0604120548011524,1.3158209280720918,1287.2251294679058,0.8525426448755004,0.04366092871300853,0.19105186870868285,0
22.54191267440952,123.5501368280104,26.81227436543047,0.5457596822495561,3.9530147079082822,1765.137852577749,0.19819638642166815,0.23663313147000886,0.4407549434413178,0
30.789142699330444,72.0150311000076,-9.362657460379062,2.884705359479379,0.5149983882340087,619.7675976912536,0.8743980317083307,0.88974899029538,0.5847568083373047,0
23.142918568673426,36.941121187607564,37.358106156633895,1.0094401567825195,9.50749235811894,1847.2355424046277,0.3525292413005173,0.009165550183816484,0.8162278518628002,0
83.64104112637804,146.29231561689735,2.9725980521525983,4.616113923219272,6.4533355163441755,2232.839241911401,0.7226835744744866,0.2013991027938874,0.9882621151431868,0
51.43559810763267,136.05430619561108,-30.78406594481868,5.530017651167074,8.267363520647528,2212.7211612564342,0.31922529778618847,0.959024175972966,0.38885149647411643,0
70.85706911647029,141.33027398342557,17.63092063519222,2.8871153498981736,2.7022430698553106,1497.2800765230954,0.9059116712346476,0.6134018465221711,0.04741563614008493,0
110.7566473926093,149.38893871757222,26.3935215394429,1.9229140318549254,4.50938723860558,1446.5995419894066,0.12663712551837436,0.26167136663750645,0.8011715032953248,0
44.92922291488749,50.86742990633847,-16.491449063922598,2.889218254536354,9.990984675305604,819.8708568097936,0.1785197892725987,0.0669910943958476,0.6043807190828081,0
61.038292303562976,77.54904226831906,32.14613312988777,4.478962998175005,14.483010582092957,1600.3949619388052,0.4930301251588023,0.028191340447222157,0.19854285886820167,0
95.55511385430486,120.98861708449095,36.55289292891898,0.5497978886920404,0.8512099266729171,798.484006618894,0.08193843903814613,0.24474507963692727,0.49482845662142017,0
42.87981654916224,113.52247416645507,-20.078596135997195,3.7419969421658346,13.366726380743465,2799.7878341361547,0.19598018470176193,0.8814858195889105,0.7423102455337244,1
27.697990982879297,48.46750876078261,43.51693254436998,3.873104266880585,8.695529899537005,3398.8228932445577,0.9437663822120144,0.4159136542975095,0.7704117870686438,0
48.975145291376805,127.89997499887413,-32.335962475611744,4.007285357927645,8.502401544658793,3410.2233700001207,0.9764896611478872,0.720333369165993,0.499618411998762,0
36.122128725400444,56.932868620399276,-26.818589843775904,1.8311214398948246,7.5541501745956285,3095.2132981261816,0.37625932933042194,0.9182850353799578,0.30521453012885913,0
112.96976523425731,56.85811377871477,-28.419764468577647,4.427289978579697,1.1339718799723326,2302.3764480188574,0.9232860210139356,0.4080404616028166,0.9737425820384935,0
100.8120379564417,94.43693074720963,35.45907390070833,1.0026531748247702,1.439165090868794,2602.59709173164,0.5448246756734317,0.19127737103739706,0.6633626109564928,0
83.34037565104234,101.15279218100437,13.886329709246567,1.5959868505674044,9.053588884320382,1355.6174080412422,0.26974246587376705,0.5171179308569195,0.4082375193462987,0
107.14605901877177,99.61034494053735,-31.31061450999544,5.326085256599651,5.1802827143898185,2392.311260517862,0.7023987210805986,0.9080836870598544,0.2804632242046524,0
100.36720768991145,40.97842048773059,-5.370892346848592,4.562977328996115,13.767294192007443,1866.9486483196324,0.6589018065748572,0.8043744141377006,0.7311029830035621,0
38.657005888603585,135.29530351564563,10.376822256282182,0.5756005470623988,6.158199006656137,1946.0520193307975,0.9891253191087334,0.06582984336315378,0.2421834455937677,0
109.25589984899777,61.87200511064473,-37.488232350955506,1.866069432033901,2.2348937346693525,2773.329681125474,0.2650472874092833,0.6925728000775818,0.17170998897368817,0
73.93422419156508,45.5417905539365,34.41747315666049,1.6792356564624051,10.749310619180337,1345.7550667917549,0.6720595026617354,0.5718975224589538,0.5298338889620703,0
100.74401551640625,136.64976958427727,27.324318189738165,1.9894348042033492,4.470965979471046,1454.1188350835596,0.052023755029446894,0.9074631763464255,0.28998739264414186,0
109.60912999234932,144.6781797875704,0.4686096218974427,1.8615787365393752,7.9295075796028085,3273.92537338591,0.11364603869671941,0.12248141685029723,0.628905144923615,0
51.80034749718639,133.45531407185408,42.041395373325344,0.8438946265856515,10.497708504027033,668.6728845529167,0.003918374951093262,0.5340361132046566,0.11793867487423348,0
31.005192452767677,127.14192896698538,-7.4015118652410266,3.0241728412825117,13.513935256910848,1956.902895240021,0.9994606810596731,0.8794626935118923,0.6549411045673216,0
42.79351625419417,108.6290376766826,43.56992871328481,4.530034111323908,11.903648802544973,3238.402401223585,0.8022736971474778,0.410023786741743,0.2832965279977022,0
62.71077886262563,96.10288447309672,15.112799892326436,3.8370244859459004,10.177779911303588,2331.0890234544713,0.7867230147335408,0.48199491773286707,0.00024293443451273156,0
101.80147659224932,40.43841118936922,12.120414592854729,4.200794177289438,10.22653441768764,2139.2212226363963,0.5097260752881797,0.0704606776669583,0.12693605767417637,0
106.07305832563435,79.01438556848385,-30.064059423379348,0.9463204819493154,14.19427719607809,1249.2325376880658,0.30006708290543993,0.2781436404489108,0.9336153778350941,0
20.69521305311907,74.72262204147768,34.373498247417956,5.73319890597233,4.507779052698387,1529.8264671933448,0.15126428446267592,0.32450664916894734,0.8673546391153578,0
71.07473025775657,61.17045405123915,-6.525928087144635,5.111705086136636,0.11657020352319238,3056.1452474140788,0.28467473884646366,0.9451224487448869,0.23360903203623684,0
61.7411003148779,116.8104136426302,-30.39899347957686,4.927996751726145,4.15212293503316,2177.6543953053742,0.3759712219291391,0.28266736054115904,0.7783719045454912,0
42.21078104707303,89.5050882094525,-43.865323202181685,5.026410927729721,3.3465815564384855,2044.2265812703397,0.756310096980294,0.460868735269652,0.6085715931739742,0
31.986536733368283,39.72554590891775,5.378011527454433,5.629907794730188,9.961335318198573,798.7391406200868,0.5396617889031524,0.6713044235642798,0.9709047114498695,0
53.7615171403628,56.42198423397736,2.4659659910408678,3.4933968136253375,9.542302836506382,548.0844693653694,0.07748362655548269,0.1621833724078774,0.3736056595340591,0
114.29097039125192,111.99105163915151,19.74182601322427,1.6015510982719423,8.942574602300384,3391.055566061147,0.01802900895891224,0.4864423871418745,0.6814606125171713,0
52.320293202075526,39.13570313883602,35.123224771602196,3.8923098431889764,0.34202730382086016,1630.9585018605248,0.10233217953406315,0.7385390394759076,0.06353572242391858,0
71.87906217433661,132.14482968585224,-37.853407382127344,4.585848215173664,10.958793011314647,2309.639186298513,0.41049871369737934,0.866855213027066,0.39624734681640594,0
90.30189588951778,89.41758324167692,20.83468413063261,4.5585456634471395,4.920603146033823,739.1452195618549,0.9331929170490183,0.6262592746624267,0.9638176611881805,0
56.3629602379294,87.67038927919776,-28.1329250312176,3.3679696329178404,10.009334236198804,2549.3428571691397,0.6374024812092216,0.6690535153169479,0.5389808744501206,0
117.17820827209607,101.08893415914211,32.23593478414476,0.8765229563346792,8.393018584682084,3297.700126117883,0.8018258998755151,0.12628347258456896,0.2878795033348446,0
116.24472949421113,128.9617159110179,28.715716247549054,2.541121161365703,5.206690788875816,2226.9957589922587,0.46637459450454855,0.9457764972463472,0.12027096312860686,0
45.17822958253642,71.73710494826317,3.671437948698994,5.5642163465484655,2.105186379851206,878.3459671262317,0.3616660831950428,0.13257407748448236,0.7035283401815304,0
69.72485058923854,111.36193830708763,18.92185187609804,3.714469003665843,1.5068415751411663,2245.16458242043,0.10840037271662273,0.7746729371817983,0.6448560434297268,0
50.087830981676966,97.88783567949493,-16.708489813462645,3.460825687906424,12.489623163372132,2799.041639313957,0.875933022186205,0.2648163217783188,0.3739387136037746,0
48.48404943774676,62.04339242033056,-2.5948890960466855,1.9786943291020642,13.784123377015215,1719.249609722056,0.7831600290279028,0.9335931437012516,0.9509413518658343,0
23.68869473545328,135.43559836261898,28.947320793942453,2.526469059541184,9.781841896788064,3139.5132438244036,0.1681180975977251,0.7199595393694795,0.022202812987850318,0
80.95643339798968,125.69112259283138,-3.6661322544107477,5.424403490342431,1.6411683114212023,2446.0488600720937,0.5122605638762605,0.753813712978369,0.3037238516318258,0
70.26790232288616,109.01422015901106,-12.798156120710239,4.1655467613975965,6.090205531634787,3197.7467548676077,0.4873748079212449,0.21905917305988332,0.9210694862995814,0
25.147875124998933,132.06980749130904,-0.5208797474730105,4.83062864713783,10.961194081566843,2370.515933742012,0.6250915526865286,0.4430399766351608,0.3209354383194404,0
47.86464642366114,134.07530411517627,29.542432719349648,2.998899826872103,11.719331171750015,893.8639160144727,0.9461868939912612,0.6178131945892864,0.2522528338551704,0
110.82658859666537,115.00355720580417,-14.831275736621453,3.9663597070088685,1.8614574721372201,1429.0751333155672,0.5797714417624796,0.7699736182066009,0.5342204099312473,0
43.95618906669724,130.44159940364065,-29.36145661778306,1.8661098480876415,0.100457710796198,1105.3848447573707,0.5402172667786186,0.10395937591238957,0.8238017499205379,0
34.48948720912231,113.69657540031403,19.08126182977027,4.380034566559175,10.710841983621014,3226.479493150587,0.050322932934663944,0.9623653164545284,0.10314676087836105,0
68.94527602775631,111.61689261123605,29.338039143727357,2.8518073353683553,5.413283022194464,2781.200201862448,0.06290747601802393,0.890220670554556,0.9430207096457361,1
118.56504541106007,104.23336538582211,-35.942626932882,2.9340003314811005,3.891771841112078,2529.195106730018,0.1873467913267889,0.27034859049558435,0.795072881181164,0
44.20552715115004,120.32599674691694,-23.411329851964975,4.071272785172849,0.29217229986392906,1402.898958894865,0.03247077169174828,0.822760243032332,0.18125025555155194,0
87.21355474058785,49.032612635168846,-32.22252092151055,5.649543418079096,8.150461160746344,1052.1343161506406,0.7433528955700124,0.5183239230398234,0.7120079611981627,0
96.16196153287176,135.70449110387142,-13.685272957605005,0.8520349063474151,12.782145957847128,2769.3532639667355,0.7233303039939631,0.46180648156201864,0.38495872263755715,0
43.76375439923997,134.62122332942783,-4.468411898512862,5.036087805408542,14.36871152946156,1922.473837637239,0.13605623443164294,0.3144341058114054,0.4022946780763187,0
92.82163486118596,33.5096739641471,22.394370326697583,2.1081071072670623,8.529599764138009,1177.3686564518873,0.8360789007952809,0.5809685866315925,0.7832900924388664,0
56.77831327192532,129.09801006777153,13.603282639350674,2.941556999785078,7.765473783324423,2349.865934495825,0.15478603484611198,0.7298891177035978,0.9627848079807322,0
83.23058305935794,45.464384096813426,10.883571073058803,0.6205233082625492,1.3673401437896926,621.0015564153559,0.3011755869973588,0.41093290496275825,0.12665587284719393,0
83.35297107608946,70.21426251109702,-13.286254805131104,2.1557534280887216,8.278204742984736,1478.5107623847605,0.248976899161365,0.6292191930082921,0.4206302368788194,0
73.57746840747585,119.22099075499293,30.730279777628397,3.2644718344657178,5.76168827658438,1905.670983773404,0.3723070985730478,0.6993129211553037,0.48094160808430353,0
29.02897700544083,49.291187525796985,-2.5841549341651913,0.8089684254109146,9.146315685165296,943.8750023282175,0.25466376588996187,0.7111218170152859,0.3763118169549976,0
103.5302495589238,128.15604289428745,43.11944442136391,3.201026511607408,5.8920225833605455,3453.963432772519,0.48895092643845206,0.05196609813118025,0.363189123716225,0
52.07800649717358,129.85610135492902,12.072792446616319,5.59910845872135,3.680456939410465,1127.2920937688427,0.4074078813546854,0.8597478056850669,0.05226866756159654,0
38.651851039985424,90.89612805130034,-33.636173259194756,1.0796626995929288,1.51498260090281,891.0593901297966,0.9865694907793265,0.45825331476504794,0.6855386205626233,0
24.077514155476393,30.76630460602003,15.855980586789059,4.704424004415274,4.792284824374546,1110.6046216606892,0.055926350128225666,0.26241608169621444,0.4362144171200454,0
79.08929431882419,64.44457598098953,-15.74063861114709,2.7531907935679594,1.540008030887509,2807.1833994791727,0.14218137638735162,0.2417645074796816,0.19479380264392676,0
87.75643618422824,104.03123020508906,16.769447701748767,4.103455429883859,2.7357645672773607,1776.5169778155284,0.052825893908602484,0.48301411284395046,0.8160335023020684,0
21.658782892785617,147.74234136329082,-38.73229666538349,1.9313012889187615,14.811308762835234,2196.247819257614,0.6258411949823758,0.8868315394689592,0.8025607481516279,0
71.2093058299281,105.81762324200021,-29.260670654163654,1.3772074439774706,6.717142997908617,563.0274709590823,0.05450927741371958,0.3783475816826469,0.4863916280888938,0
42.649577519793795,61.17642972769917,32.016353301520766,1.3825443784917453,8.024889320924746,603.2939257199437,0.8364397373761233,0.7497257467835433,0.29845066114776053,0
84.51727904094498,106.08068437195337,-24.55383986788366,0.8877057010372955,13.11691607818451,1837.4766494810485,0.5119386306819278,0.0968187309872186,0.6380927257964524,0
